GENERAZIONE,MAX,MEDIA,VARIANZA
8432,121,99,472,
8433,121,105,342,
8434,121,109,238,
8435,121,109,268,
8436,121,109,289,
8437,121,113,123,
8438,121,115,85,
8439,121,116,81,
8440,121,117,65,
8441,121,118,15,
8442,121,119,11,
8443,121,119,9,
8444,121,120,3,
8445,121,120,3,
8446,121,120,2,
8447,121,120,1,
8448,121,120,0,
8449,121,120,1,
8450,121,120,0,
8451,121,120,0,
8452,121,34,935,
8453,121,40,1047,
8454,121,51,1157,
8455,121,61,1143,
8456,121,69,976,
8457,121,78,617,
8458,121,85,440,
8459,121,90,391,
8460,121,93,315,
8461,121,97,273,
8462,121,101,216,
8463,121,104,174,
8464,121,106,111,
8465,121,109,83,
8466,121,110,82,
8467,121,112,60,
8468,121,112,63,
8469,121,113,42,
8470,121,114,52,
8471,121,116,33,
8472,121,117,26,
8473,121,117,22,
8474,121,118,20,
8475,121,118,15,
8476,121,119,11,
8477,121,119,9,
8478,121,119,8,
8479,121,120,7,
8480,121,120,3,
8481,121,120,0,
8482,121,120,0,
8483,121,34,937,
8484,121,42,1168,
8485,121,56,1441,
8486,121,72,1441,
8487,121,88,1006,
8488,121,93,678,
8489,121,102,376,
8490,121,105,263,
8491,121,109,240,
8492,121,113,130,
8493,121,113,114,
8494,121,114,113,
8495,121,116,65,
8496,121,116,75,
8497,121,117,33,
8498,121,118,28,
8499,121,118,31,
8500,121,119,26,
8501,121,119,23,
8502,121,120,10,
8503,121,120,8,
8504,121,120,2,
8505,121,120,1,
8506,121,120,1,
8507,121,120,0,
8508,121,120,0,
8509,121,35,927,
8510,121,44,1195,
8511,121,49,847,
8512,121,56,832,
8513,121,64,756,
8514,121,73,771,
8515,121,82,673,
8516,121,86,608,
8517,121,91,523,
8518,121,97,417,
8519,121,101,352,
8520,121,105,236,
8521,121,108,183,
8522,121,111,180,
8523,121,112,166,
8524,121,114,90,
8525,121,114,82,
8526,121,115,87,
8527,121,115,68,
8528,121,115,68,
8529,121,115,71,
8530,121,116,59,
8531,121,116,54,
8532,121,117,51,
8533,121,117,47,
8534,121,119,9,
8535,121,119,5,
8536,121,119,5,
8537,121,120,2,
8538,121,120,2,
8539,121,120,2,
8540,121,120,1,
8541,121,120,1,
8542,121,120,0,
8543,121,120,1,
8544,121,120,1,
8545,121,120,0,
8546,121,120,0,
8547,121,34,939,
8548,121,43,1175,
8549,121,55,1302,
8550,121,68,1156,
8551,121,84,965,
8552,121,92,797,
8553,121,98,561,
8554,121,101,475,
8555,121,104,426,
8556,121,108,314,
8557,121,111,243,
8558,121,115,81,
8559,121,116,55,
8560,121,117,39,
8561,121,118,30,
8562,121,119,20,
8563,121,119,18,
8564,121,119,9,
8565,121,120,6,
8566,121,120,6,
8567,121,120,6,
8568,121,120,2,
8569,121,120,1,
8570,121,120,0,
8571,121,120,0,
8572,121,35,924,
8573,121,39,869,
8574,121,47,878,
8575,121,53,822,
8576,118,56,527,
8577,121,59,484,
8578,121,65,530,
8579,121,73,384,
8580,121,74,395,
8581,113,78,342,
8582,112,83,265,
8583,110,86,201,
8584,113,89,195,
8585,114,91,183,
8586,114,93,196,
8587,117,93,190,
8588,117,97,164,
8589,117,99,124,
8590,115,99,124,
8591,119,101,107,
8592,119,104,100,
8593,119,105,82,
8594,119,106,58,
8595,119,108,53,
8596,119,109,37,
8597,121,110,36,
8598,121,111,25,
8599,121,112,25,
8600,121,113,28,
8601,121,114,24,
8602,121,116,12,
8603,121,117,9,
8604,121,117,8,
8605,121,118,5,
8606,121,118,5,
8607,121,119,3,
8608,121,119,2,
8609,121,120,2,
8610,121,120,1,
8611,121,120,1,
8612,121,120,1,
8613,121,120,0,
8614,121,120,0,
8615,121,35,919,
8616,121,43,1182,
8617,121,52,1153,
8618,121,62,1103,
8619,121,70,974,
8620,121,80,848,
8621,121,90,722,
8622,121,97,506,
8623,121,103,342,
8624,121,104,311,
8625,121,108,262,
8626,121,112,193,
8627,121,115,106,
8628,121,114,131,
8629,121,114,111,
8630,121,115,108,
8631,121,117,62,
8632,121,117,44,
8633,121,117,35,
8634,121,117,37,
8635,121,117,35,
8636,121,118,30,
8637,121,119,17,
8638,121,119,14,
8639,121,119,9,
8640,121,119,11,
8641,121,119,8,
8642,121,119,9,
8643,121,120,9,
8644,121,120,6,
8645,121,120,2,
8646,121,120,0,
8647,121,120,0,
8648,121,35,938,
8649,121,39,1011,
8650,121,48,1142,
8651,121,60,1059,
8652,121,69,826,
8653,121,74,720,
8654,119,81,584,
8655,119,90,378,
8656,119,94,293,
8657,119,99,230,
8658,119,103,105,
8659,121,104,117,
8660,121,107,104,
8661,121,110,65,
8662,121,112,69,
8663,121,113,67,
8664,121,114,58,
8665,121,116,57,
8666,121,116,58,
8667,121,117,39,
8668,121,118,14,
8669,121,119,6,
8670,121,119,6,
8671,121,119,4,
8672,121,119,3,
8673,121,120,3,
8674,121,120,2,
8675,121,120,3,
8676,121,120,2,
8677,121,120,2,
8678,121,120,0,
8679,121,120,0,
8680,121,35,920,
8681,121,42,951,
8682,121,50,1140,
8683,121,62,1403,
8684,121,72,1295,
8685,121,78,1133,
8686,121,87,863,
8687,121,92,686,
8688,121,96,582,
8689,121,104,482,
8690,121,108,268,
8691,121,111,147,
8692,121,114,85,
8693,121,114,98,
8694,121,114,87,
8695,121,115,70,
8696,121,115,67,
8697,121,116,48,
8698,121,116,55,
8699,121,116,66,
8700,121,118,22,
8701,121,119,10,
8702,121,120,2,
8703,121,120,1,
8704,121,120,3,
8705,121,120,0,
8706,121,120,0,
8707,121,35,918,
8708,121,40,950,
8709,121,49,1014,
8710,121,58,1011,
8711,121,68,987,
8712,121,79,945,
8713,121,85,719,
8714,121,93,447,
8715,121,97,392,
8716,121,101,303,
8717,121,104,275,
8718,121,106,247,
8719,121,107,213,
8720,121,110,121,
8721,121,112,105,
8722,121,114,58,
8723,121,114,53,
8724,121,115,56,
8725,121,115,62,
8726,121,117,41,
8727,121,117,32,
8728,121,118,28,
8729,121,119,16,
8730,121,119,10,
8731,121,119,12,
8732,121,120,7,
8733,121,120,4,
8734,121,120,5,
8735,121,120,5,
8736,121,120,1,
8737,121,120,0,
8738,121,120,0,
8739,121,34,942,
8740,121,39,1048,
8741,121,48,1036,
8742,121,55,972,
8743,121,62,884,
8744,121,70,607,
8745,121,74,539,
8746,121,80,475,
8747,121,86,385,
8748,121,89,321,
8749,121,94,339,
8750,121,102,195,
8751,121,106,131,
8752,121,109,68,
8753,121,111,54,
8754,121,111,47,
8755,121,113,35,
8756,121,113,37,
8757,121,116,31,
8758,121,117,17,
8759,121,117,16,
8760,121,118,14,
8761,121,118,9,
8762,121,118,10,
8763,121,119,8,
8764,121,119,9,
8765,121,119,9,
8766,121,119,6,
8767,121,119,7,
8768,121,120,3,
8769,121,120,2,
8770,121,120,2,
8771,121,120,1,
8772,121,120,1,
8773,121,120,0,
8774,121,120,0,
8775,121,35,926,
8776,121,42,1176,
8777,121,54,1484,
8778,121,68,1464,
8779,121,82,1085,
8780,121,91,924,
8781,121,95,743,
8782,121,100,550,
8783,121,105,319,
8784,121,110,201,
8785,121,111,167,
8786,121,113,127,
8787,121,115,97,
8788,121,116,63,
8789,121,117,43,
8790,121,118,30,
8791,121,118,22,
8792,121,118,14,
8793,121,118,9,
8794,121,119,8,
8795,121,119,6,
8796,121,119,6,
8797,121,119,5,
8798,121,119,4,
8799,121,120,4,
8800,121,120,0,
8801,121,120,0,
8802,121,35,930,
8803,121,41,1084,
8804,121,51,1279,
8805,121,63,1432,
8806,121,73,1262,
8807,121,86,1191,
8808,121,95,862,
8809,121,103,638,
8810,121,108,401,
8811,121,113,180,
8812,121,115,89,
8813,121,118,54,
8814,121,118,49,
8815,121,119,46,
8816,121,120,9,
8817,121,120,4,
8818,121,120,4,
8819,121,120,3,
8820,121,120,3,
8821,121,120,0,
8822,121,120,0,
8823,121,35,933,
8824,121,40,969,
8825,121,47,907,
8826,121,58,1051,
8827,121,69,1175,
8828,121,82,1059,
8829,121,91,838,
8830,121,96,641,
8831,121,101,550,
8832,121,108,301,
8833,121,110,235,
8834,121,115,119,
8835,121,116,85,
8836,121,118,38,
8837,121,119,12,
8838,121,120,5,
8839,121,120,5,
8840,121,120,0,
8841,121,120,0,
8842,121,34,939,
8843,121,42,1286,
8844,121,53,1255,
8845,121,65,1245,
8846,121,74,895,
8847,121,80,845,
8848,121,87,665,
8849,121,97,411,
8850,121,98,407,
8851,121,103,272,
8852,121,107,188,
8853,121,110,133,
8854,121,114,84,
8855,121,115,64,
8856,121,116,46,
8857,121,117,44,
8858,121,117,30,
8859,121,118,19,
8860,121,118,12,
8861,121,118,14,
8862,121,119,10,
8863,121,119,7,
8864,121,119,9,
8865,121,119,7,
8866,121,120,7,
8867,121,120,4,
8868,121,120,4,
8869,121,120,5,
8870,121,120,2,
8871,121,120,2,
8872,121,120,0,
8873,121,120,0,
8874,121,35,932,
8875,121,41,913,
8876,121,51,1206,
8877,121,62,1073,
8878,121,69,940,
8879,121,78,955,
8880,121,87,611,
8881,121,92,487,
8882,121,95,444,
8883,121,102,301,
8884,121,104,272,
8885,121,107,241,
8886,121,108,218,
8887,121,109,168,
8888,121,110,140,
8889,121,113,84,
8890,121,114,73,
8891,121,115,56,
8892,121,117,29,
8893,121,117,28,
8894,121,118,19,
8895,121,119,13,
8896,121,119,11,
8897,121,119,10,
8898,121,119,7,
8899,121,120,4,
8900,121,120,0,
8901,121,120,0,
8902,121,34,948,
8903,121,39,996,
8904,121,45,1009,
8905,121,53,919,
8906,121,61,853,
8907,121,69,861,
8908,121,79,824,
8909,121,87,566,
8910,121,96,385,
8911,121,100,320,
8912,121,102,309,
8913,121,108,174,
8914,121,111,86,
8915,121,113,75,
8916,121,116,34,
8917,121,116,31,
8918,121,117,19,
8919,121,118,12,
8920,121,119,10,
8921,121,119,7,
8922,121,119,7,
8923,121,119,6,
8924,121,119,4,
8925,121,120,3,
8926,121,120,2,
8927,121,120,3,
8928,121,120,2,
8929,121,120,1,
8930,121,120,1,
8931,121,120,0,
8932,121,120,0,
8933,121,35,924,
8934,121,41,1000,
8935,121,51,1184,
8936,121,56,899,
8937,121,65,703,
8938,121,72,654,
8939,121,80,576,
8940,111,87,297,
8941,112,91,180,
8942,116,94,202,
8943,118,96,148,
8944,121,97,138,
8945,120,99,119,
8946,119,102,67,
8947,121,104,67,
8948,121,105,82,
8949,121,106,75,
8950,121,109,55,
8951,121,110,47,
8952,121,111,41,
8953,121,112,38,
8954,121,114,36,
8955,121,114,38,
8956,121,116,19,
8957,121,117,18,
8958,121,118,13,
8959,121,118,16,
8960,121,118,11,
8961,121,119,10,
8962,121,119,8,
8963,121,119,7,
8964,121,119,7,
8965,121,120,6,
8966,121,120,4,
8967,121,120,3,
8968,121,120,3,
8969,121,120,3,
8970,121,120,3,
8971,121,120,1,
8972,121,120,0,
8973,121,120,0,
8974,121,34,949,
8975,121,34,552,
8976,121,38,510,
8977,105,41,401,
8978,112,46,365,
8979,112,50,381,
8980,102,56,296,
8981,88,59,248,
8982,94,61,235,
8983,105,63,197,
8984,105,64,144,
8985,105,65,133,
8986,99,67,119,
8987,105,69,106,
8988,94,70,119,
8989,104,73,98,
8990,100,75,85,
8991,100,76,76,
8992,100,78,92,
8993,95,79,78,
8994,98,81,63,
8995,104,82,59,
8996,104,83,58,
8997,104,84,69,
8998,104,86,65,
8999,104,88,60,
9000,104,89,52,
9001,104,91,46,
9002,108,92,40,
9003,105,94,33,
9004,110,95,41,
9005,112,97,36,
9006,108,98,25,
9007,107,98,25,
9008,110,99,19,
9009,110,100,19,
9010,111,100,23,
9011,112,102,23,
9012,112,103,22,
9013,113,105,19,
9014,113,105,20,
9015,114,106,17,
9016,113,106,19,
9017,116,106,18,
9018,116,107,19,
9019,116,107,16,
9020,116,108,16,
9021,117,109,15,
9022,118,110,18,
9023,119,110,16,
9024,119,111,15,
9025,119,112,14,
9026,119,113,12,
9027,120,114,11,
9028,120,114,9,
9029,120,115,8,
9030,121,115,8,
9031,121,115,8,
9032,121,116,8,
9033,122,116,9,
9034,122,117,6,
9035,121,118,5,
9036,121,118,4,
9037,121,118,5,
9038,121,119,3,
9039,121,119,3,
9040,121,120,2,
9041,121,120,2,
9042,121,120,1,
9043,121,120,0,
9044,121,120,0,
9045,121,34,936,
9046,121,41,1072,
9047,121,52,1209,
9048,121,60,1089,
9049,121,68,1098,
9050,121,78,1098,
9051,121,93,838,
9052,121,102,471,
9053,121,107,285,
9054,121,110,202,
9055,121,112,131,
9056,121,115,90,
9057,121,115,84,
9058,121,116,49,
9059,121,118,39,
9060,121,117,42,
9061,121,118,23,
9062,121,118,23,
9063,121,118,22,
9064,121,118,28,
9065,121,118,31,
9066,121,119,19,
9067,121,119,23,
9068,121,120,10,
9069,121,120,8,
9070,121,120,4,
9071,121,120,3,
9072,121,120,3,
9073,121,120,0,
9074,121,120,0,
9075,121,34,943,
9076,121,41,902,
9077,121,48,1015,
9078,121,60,1205,
9079,121,71,979,
9080,121,82,793,
9081,122,93,595,
9082,121,100,403,
9083,121,107,253,
9084,121,114,109,
9085,121,116,57,
9086,121,118,25,
9087,121,118,18,
9088,121,119,7,
9089,121,120,3,
9090,121,120,4,
9091,121,120,1,
9092,121,120,0,
9093,121,120,0,
9094,121,35,923,
9095,121,39,902,
9096,121,46,851,
9097,121,54,859,
9098,121,63,828,
9099,121,73,647,
9100,121,82,559,
9101,121,90,424,
9102,121,94,332,
9103,121,99,324,
9104,121,105,157,
9105,121,108,123,
9106,121,111,94,
9107,121,112,83,
9108,121,112,88,
9109,121,112,93,
9110,121,114,87,
9111,121,115,68,
9112,121,117,39,
9113,121,117,36,
9114,121,117,35,
9115,122,118,18,
9116,122,119,12,
9117,122,119,7,
9118,122,119,7,
9119,122,120,6,
9120,122,120,6,
9121,122,120,5,
9122,122,120,2,
9123,122,120,1,
9124,122,121,0,
9125,122,121,0,
9126,122,35,952,
9127,122,38,855,
9128,122,47,913,
9129,122,57,746,
9130,122,67,770,
9131,122,76,621,
9132,122,84,491,
9133,122,90,442,
9134,122,98,355,
9135,122,102,296,
9136,122,105,234,
9137,122,108,204,
9138,122,111,148,
9139,122,115,81,
9140,122,116,72,
9141,122,118,29,
9142,122,119,18,
9143,122,120,7,
9144,122,120,6,
9145,122,120,7,
9146,122,120,6,
9147,122,120,4,
9148,122,121,4,
9149,122,121,4,
9150,122,121,3,
9151,122,121,2,
9152,122,121,2,
9153,122,121,2,
9154,122,121,1,
9155,122,121,1,
9156,122,121,1,
9157,122,121,0,
9158,122,121,0,
9159,122,34,957,
9160,122,40,970,
9161,122,49,1085,
9162,122,56,1136,
9163,122,68,1118,
9164,122,79,875,
9165,122,87,741,
9166,122,93,628,
9167,122,101,414,
9168,122,105,298,
9169,122,107,288,
9170,122,110,225,
9171,122,112,164,
9172,122,112,170,
9173,122,114,115,
9174,122,116,74,
9175,122,118,37,
9176,122,118,25,
9177,122,119,20,
9178,122,120,9,
9179,122,120,7,
9180,122,120,7,
9181,122,120,8,
9182,122,121,5,
9183,122,121,3,
9184,122,121,2,
9185,122,121,1,
9186,122,121,1,
9187,122,121,1,
9188,122,121,0,
9189,122,121,0,
9190,122,35,938,
9191,122,43,1137,
9192,122,53,1197,
9193,122,62,1211,
9194,122,75,1074,
9195,122,81,946,
9196,122,89,751,
9197,122,98,548,
9198,122,103,434,
9199,122,106,291,
9200,122,112,134,
9201,122,115,78,
9202,122,117,41,
9203,122,119,22,
9204,122,119,17,
9205,122,119,20,
9206,122,120,9,
9207,122,120,8,
9208,122,120,7,
9209,122,120,6,
9210,122,121,3,
9211,122,121,3,
9212,122,121,3,
9213,122,121,2,
9214,122,121,1,
9215,122,122,0,
9216,122,122,0,
9217,122,36,938,
9218,122,41,1013,
9219,122,46,865,
9220,122,52,745,
9221,122,57,530,
9222,108,59,418,
9223,108,65,419,
9224,109,72,229,
9225,109,77,235,
9226,104,78,178,
9227,105,81,157,
9228,107,82,178,
9229,116,85,133,
9230,122,87,134,
9231,122,89,120,
9232,122,91,119,
9233,116,92,110,
9234,116,94,119,
9235,116,96,119,
9236,119,99,108,
9237,119,102,95,
9238,117,103,76,
9239,122,105,87,
9240,122,106,85,
9241,122,107,76,
9242,122,110,50,
9243,122,110,51,
9244,121,112,40,
9245,122,114,31,
9246,122,115,20,
9247,122,116,20,
9248,122,117,21,
9249,122,117,16,
9250,122,117,17,
9251,122,118,15,
9252,122,118,11,
9253,122,118,11,
9254,122,119,8,
9255,122,119,10,
9256,122,119,8,
9257,122,120,7,
9258,122,120,7,
9259,122,120,5,
9260,122,121,2,
9261,122,121,2,
9262,122,121,1,
9263,122,121,0,
9264,122,121,0,
9265,122,35,953,
9266,122,42,1249,
9267,122,50,1162,
9268,122,62,1225,
9269,122,67,958,
9270,122,78,691,
9271,122,86,550,
9272,122,94,393,
9273,122,100,278,
9274,122,103,254,
9275,122,108,173,
9276,122,110,137,
9277,122,112,130,
9278,122,112,123,
9279,122,115,66,
9280,122,116,46,
9281,122,118,16,
9282,122,118,16,
9283,122,119,15,
9284,122,119,11,
9285,122,119,10,
9286,122,120,6,
9287,122,121,3,
9288,122,121,2,
9289,122,121,2,
9290,122,121,2,
9291,122,121,2,
9292,122,121,1,
9293,122,121,1,
9294,122,121,1,
9295,122,121,0,
9296,122,121,0,
9297,122,34,952,
9298,122,41,1029,
9299,122,50,1032,
9300,122,60,882,
9301,122,67,680,
9302,122,74,538,
9303,122,81,511,
9304,122,88,569,
9305,122,92,629,
9306,122,97,401,
9307,122,101,361,
9308,122,104,332,
9309,122,107,241,
9310,122,111,167,
9311,122,115,79,
9312,122,116,74,
9313,122,117,41,
9314,122,118,31,
9315,122,118,29,
9316,122,119,11,
9317,122,120,8,
9318,122,120,7,
9319,122,120,7,
9320,122,121,6,
9321,122,120,7,
9322,122,121,5,
9323,122,121,6,
9324,122,121,6,
9325,122,121,6,
9326,122,121,4,
9327,122,121,4,
9328,122,121,5,
9329,122,121,3,
9330,122,121,2,
9331,122,121,1,
9332,122,121,0,
9333,122,121,0,
9334,122,34,963,
9335,122,43,1189,
9336,122,53,1107,
9337,122,62,965,
9338,122,70,738,
9339,122,77,658,
9340,122,83,516,
9341,122,88,498,
9342,122,94,344,
9343,122,100,181,
9344,122,104,152,
9345,122,107,122,
9346,122,110,102,
9347,122,113,50,
9348,122,113,32,
9349,122,114,31,
9350,122,114,34,
9351,122,116,33,
9352,122,117,26,
9353,122,118,18,
9354,122,119,16,
9355,122,119,16,
9356,122,120,8,
9357,122,120,7,
9358,122,120,7,
9359,122,120,11,
9360,122,120,6,
9361,122,121,5,
9362,122,121,6,
9363,122,121,6,
9364,122,121,3,
9365,122,121,7,
9366,122,121,2,
9367,122,121,2,
9368,122,121,4,
9369,122,121,4,
9370,122,121,3,
9371,122,121,3,
9372,122,121,2,
9373,122,121,0,
9374,122,121,0,
9375,122,34,960,
9376,122,41,1098,
9377,122,49,1320,
9378,122,63,1421,
9379,122,78,1175,
9380,122,86,1042,
9381,122,94,733,
9382,122,98,594,
9383,122,104,421,
9384,122,104,374,
9385,122,109,212,
9386,122,111,182,
9387,122,113,125,
9388,122,115,88,
9389,122,116,70,
9390,122,116,70,
9391,122,117,52,
9392,122,117,45,
9393,122,118,33,
9394,122,118,27,
9395,122,119,18,
9396,122,119,12,
9397,122,120,11,
9398,122,121,4,
9399,122,121,5,
9400,122,121,6,
9401,122,121,6,
9402,122,121,4,
9403,122,121,3,
9404,122,121,3,
9405,122,121,3,
9406,122,121,1,
9407,122,121,1,
9408,122,121,2,
9409,122,121,2,
9410,122,121,1,
9411,122,121,1,
9412,122,121,1,
9413,122,121,0,
9414,122,121,0,
9415,122,34,960,
9416,122,42,1116,
9417,122,50,1322,
9418,122,65,1051,
9419,122,78,788,
9420,122,86,601,
9421,122,92,558,
9422,122,102,297,
9423,122,105,267,
9424,122,109,213,
9425,122,112,144,
9426,122,114,113,
9427,122,115,81,
9428,122,116,61,
9429,122,118,23,
9430,122,118,24,
9431,122,118,26,
9432,122,119,18,
9433,122,120,6,
9434,122,120,6,
9435,122,121,2,
9436,122,121,1,
9437,122,121,1,
9438,122,121,1,
9439,122,121,0,
9440,122,121,0,
9441,122,35,945,
9442,122,41,1092,
9443,122,51,1173,
9444,122,64,1257,
9445,122,74,1112,
9446,122,82,893,
9447,122,90,649,
9448,122,98,506,
9449,122,105,328,
9450,122,108,206,
9451,122,112,147,
9452,122,115,113,
9453,122,116,58,
9454,122,118,36,
9455,122,119,31,
9456,122,119,24,
9457,122,120,6,
9458,122,121,4,
9459,122,121,2,
9460,122,122,0,
9461,122,122,0,
9462,122,35,954,
9463,122,37,705,
9464,122,43,706,
9465,122,48,638,
9466,122,52,585,
9467,118,57,502,
9468,109,64,414,
9469,109,67,427,
9470,111,70,327,
9471,114,75,312,
9472,106,77,251,
9473,107,80,216,
9474,109,84,156,
9475,119,86,188,
9476,119,91,151,
9477,114,93,113,
9478,121,97,95,
9479,121,99,104,
9480,119,100,128,
9481,120,101,113,
9482,120,105,82,
9483,120,106,84,
9484,120,109,65,
9485,121,111,45,
9486,121,112,48,
9487,122,114,39,
9488,122,114,34,
9489,122,116,21,
9490,122,117,13,
9491,122,118,11,
9492,122,118,8,
9493,122,119,8,
9494,122,119,6,
9495,122,120,6,
9496,122,120,5,
9497,122,120,5,
9498,122,120,3,
9499,122,121,2,
9500,122,121,1,
9501,122,121,1,
9502,122,121,1,
9503,122,121,0,
9504,122,121,0,
9505,122,35,951,
9506,122,38,887,
9507,122,47,1100,
9508,122,57,1082,
9509,122,67,1048,
9510,122,71,709,
9511,122,77,562,
9512,121,86,383,
9513,120,93,331,
9514,122,95,282,
9515,122,100,183,
9516,122,102,162,
9517,122,105,164,
9518,121,109,109,
9519,122,111,82,
9520,122,113,61,
9521,122,113,57,
9522,122,116,34,
9523,122,117,25,
9524,122,118,12,
9525,122,118,13,
9526,122,119,8,
9527,122,119,6,
9528,122,120,6,
9529,122,120,5,
9530,122,120,5,
9531,122,121,2,
9532,122,121,3,
9533,122,121,1,
9534,122,121,2,
9535,122,121,0,
9536,122,121,0,
9537,122,35,956,
9538,122,42,1141,
9539,122,52,1299,
9540,122,61,998,
9541,122,72,1029,
9542,122,86,766,
9543,122,91,678,
9544,122,98,497,
9545,122,101,427,
9546,122,105,344,
9547,122,107,277,
9548,122,111,155,
9549,122,114,84,
9550,122,115,83,
9551,122,116,70,
9552,122,118,38,
9553,122,118,40,
9554,122,119,25,
9555,122,119,15,
9556,122,120,10,
9557,122,119,9,
9558,122,120,10,
9559,122,120,6,
9560,122,120,5,
9561,122,120,4,
9562,122,120,4,
9563,122,121,3,
9564,122,121,2,
9565,122,121,2,
9566,122,121,2,
9567,122,121,1,
9568,122,121,1,
9569,122,121,1,
9570,122,121,2,
9571,122,121,2,
9572,122,121,2,
9573,122,121,3,
9574,122,121,3,
9575,122,121,3,
9576,122,121,1,
9577,122,121,1,
9578,122,121,0,
9579,122,121,0,
9580,122,34,965,
9581,122,39,995,
9582,122,46,1006,
9583,122,56,981,
9584,122,67,872,
9585,122,74,833,
9586,122,79,560,
9587,122,86,470,
9588,120,86,361,
9589,120,92,338,
9590,122,97,250,
9591,122,101,199,
9592,122,104,190,
9593,122,107,117,
9594,122,109,91,
9595,122,113,69,
9596,122,113,61,
9597,122,114,52,
9598,122,114,50,
9599,122,115,38,
9600,122,117,29,
9601,122,118,25,
9602,122,119,16,
9603,122,119,16,
9604,122,119,16,
9605,122,120,11,
9606,122,120,16,
9607,122,120,6,
9608,122,121,4,
9609,122,121,2,
9610,122,121,1,
9611,122,121,0,
9612,122,121,0,
9613,122,35,938,
9614,122,42,1147,
9615,122,52,1170,
9616,122,69,1111,
9617,122,78,1032,
9618,122,91,767,
9619,122,102,429,
9620,122,107,366,
9621,122,110,211,
9622,122,112,197,
9623,122,115,119,
9624,122,117,89,
9625,122,117,116,
9626,122,118,76,
9627,122,119,44,
9628,122,119,43,
9629,122,119,38,
9630,122,118,54,
9631,122,118,69,
9632,122,119,36,
9633,122,120,24,
9634,122,120,19,
9635,122,120,22,
9636,122,120,25,
9637,122,120,12,
9638,122,121,7,
9639,122,121,4,
9640,122,120,5,
9641,122,120,5,
9642,122,121,2,
9643,122,121,2,
9644,122,121,2,
9645,122,121,2,
9646,122,121,2,
9647,122,121,1,
9648,122,121,0,
9649,122,122,0,
9650,122,34,963,
9651,122,39,874,
9652,122,46,930,
9653,122,49,739,
9654,122,55,711,
9655,122,61,496,
9656,113,66,398,
9657,112,71,339,
9658,100,77,153,
9659,106,78,155,
9660,111,81,155,
9661,116,83,184,
9662,114,86,139,
9663,107,87,101,
9664,110,88,106,
9665,110,90,104,
9666,110,91,96,
9667,111,92,90,
9668,113,92,100,
9669,112,94,85,
9670,114,96,80,
9671,113,98,65,
9672,114,100,57,
9673,117,100,54,
9674,115,101,49,
9675,120,103,52,
9676,116,104,45,
9677,118,106,38,
9678,118,106,43,
9679,118,106,40,
9680,118,108,38,
9681,118,109,30,
9682,118,110,29,
9683,118,112,26,
9684,121,112,24,
9685,121,113,12,
9686,121,114,11,
9687,121,114,13,
9688,121,115,9,
9689,121,116,7,
9690,121,116,8,
9691,121,116,8,
9692,121,117,6,
9693,122,117,6,
9694,122,118,7,
9695,121,118,7,
9696,121,119,5,
9697,121,119,4,
9698,121,119,3,
9699,121,120,2,
9700,121,120,1,
9701,122,120,1,
9702,122,120,1,
9703,122,120,1,
9704,122,120,1,
9705,122,120,0,
9706,122,121,0,
9707,122,35,932,
9708,122,39,804,
9709,122,43,617,
9710,122,45,522,
9711,118,50,392,
9712,108,54,246,
9713,108,57,243,
9714,96,60,211,
9715,88,63,171,
9716,84,64,140,
9717,85,65,119,
9718,96,67,128,
9719,96,69,104,
9720,96,70,110,
9721,98,71,134,
9722,93,73,119,
9723,108,74,107,
9724,101,75,93,
9725,101,76,86,
9726,96,77,106,
9727,99,78,121,
9728,108,80,140,
9729,108,82,131,
9730,108,82,133,
9731,107,84,119,
9732,106,86,108,
9733,106,88,65,
9734,109,89,57,
9735,111,91,62,
9736,111,92,74,
9737,111,94,74,
9738,111,96,71,
9739,111,98,59,
9740,111,101,36,
9741,113,102,38,
9742,113,103,35,
9743,117,104,31,
9744,117,106,27,
9745,117,107,27,
9746,118,107,30,
9747,118,108,29,
9748,118,108,27,
9749,118,110,26,
9750,118,111,23,
9751,118,111,26,
9752,119,112,22,
9753,121,113,21,
9754,120,113,20,
9755,120,113,16,
9756,121,115,9,
9757,119,115,6,
9758,120,115,6,
9759,120,116,6,
9760,120,116,5,
9761,120,117,5,
9762,120,117,4,
9763,121,117,4,
9764,121,117,3,
9765,122,118,3,
9766,122,118,2,
9767,122,118,3,
9768,122,119,2,
9769,122,119,2,
9770,122,119,2,
9771,122,119,2,
9772,122,120,2,
9773,122,120,1,
9774,122,120,1,
9775,122,120,1,
9776,122,120,1,
9777,122,121,1,
9778,122,121,1,
9779,122,121,0,
9780,122,121,0,
9781,122,35,941,
9782,122,41,925,
9783,122,52,983,
9784,122,57,889,
9785,122,63,769,
9786,122,72,643,
9787,120,75,698,
9788,120,85,444,
9789,120,91,410,
9790,119,96,300,
9791,121,97,306,
9792,121,101,202,
9793,122,103,198,
9794,122,105,166,
9795,122,108,142,
9796,122,110,96,
9797,122,111,89,
9798,122,112,78,
9799,122,113,82,
9800,122,115,55,
9801,122,116,37,
9802,122,116,43,
9803,122,117,41,
9804,122,118,28,
9805,122,118,33,
9806,122,119,22,
9807,122,119,22,
9808,122,120,19,
9809,122,120,13,
9810,122,120,12,
9811,122,120,13,
9812,122,120,11,
9813,122,121,7,
9814,122,120,8,
9815,122,121,3,
9816,122,121,2,
9817,122,121,0,
9818,122,121,0,
9819,122,34,963,
